event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_1988,3065,130560,43836,43836,71:45.6,71:45.6,71,45,0.0,2,1,left_to_right,7,passing_option,,,24580,L. O'Brien,12,LM,35902,J. Russell,14,RM,309,Huddersfield,-3.49,-7.1,3,center,2,middle_third,False,-3.49,-7.1,3,center,2,middle_third,False,8_787,43836,,,,2,losing,0,1,345,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-143.13,2,backward,False,False,,,,8.39,8.39,0.0,9.43,9.43,12.92,12.92,0.0,43.07,43.07,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,18.53,2,medium,44.76,1,forward,,,,,,,True,7,4,3,3,ahead,3,ahead,18.53,18.53,-16.65,-20.15,4,half_space_right,2,middle_third,False,-16.65,-20.15,4,half_space_right,2,middle_third,False,True,False,,False,True,0.0018,0.6407,0.867,True,43836,True,,,,,,,1,True,,,,True,True,,,True
8_788,3066,130560,43850,43850,71:47.0,71:47.0,71,47,0.0,2,2,right_to_left,8,player_possession,,,20237,J. Garner,9,LDM,,,,,747,Nottingham,11.15,16.79,2,half_space_left,2,middle_third,False,11.15,16.79,2,half_space_left,2,middle_third,False,,,,,,1,winning,1,0,346,3,True,False,False,True,3,True,5,chaotic,5,chaotic,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,0.0,-83.69,4,sideway_right,,,14.37,1,jogging,5.28,5.28,0.0,29.39,29.39,18.24,18.24,0.0,23.11,23.11,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,36079,P. Zinckernagel,15,AM,19.42,15.95,2,half_space_left,3,attacking_third,False,20.48,14.8,2,half_space_left,3,attacking_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,9.4,1,short,9.98,1,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,True,True,True,True,False
8_789,3067,130560,43866,43866,71:48.6,71:48.6,71,48,0.0,2,2,right_to_left,8,player_possession,,,36079,P. Zinckernagel,15,AM,,,,,747,Nottingham,20.48,14.8,2,half_space_left,3,attacking_third,False,20.48,14.8,2,half_space_left,3,attacking_third,False,,,,,,1,winning,1,0,346,4,False,False,False,False,3,True,5,chaotic,5,chaotic,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,0.0,48.72,3,sideway_left,,,3.95,1,jogging,1.07,1.07,0.0,30.46,30.46,9.98,9.98,0.0,22.04,22.04,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,True,False,False,9.98,1,forward,9.4,1,short,1,successful,7_1990,,20237,J. Garner,9,LDM,10.16,14.32,2,half_space_left,2,middle_third,False,12.43,14.51,2,half_space_left,2,middle_third,False,0.799,False,0.0043,False,3,0,0,0,0,0,1,1,0,2,0,,,,,3,3,True,523,3,,,,,,,,,,,,,,10.33,1,short,-177.34,2,backward,11.12,1,short,-167.54,2,backward,False,4,7,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,True,True,True,True,False
7_1989,3068,130560,43866,43866,71:48.6,71:48.6,71,48,0.0,2,2,right_to_left,7,passing_option,,,4581,J. Colback,3,LWB,36079,P. Zinckernagel,15,AM,747,Nottingham,21.65,25.41,1,wide_left,3,attacking_third,False,21.65,25.41,1,wide_left,3,attacking_third,False,8_789,43866,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-150.14,2,backward,False,False,4.51,1,jogging,3.14,3.14,0.0,30.46,30.46,8.81,8.81,0.0,22.04,22.04,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,,,,,,,,,,,,,,10.67,1,short,83.71,3,sideway_left,,,,,,,False,4,4,0,2,same_line,2,same_line,10.67,10.67,20.48,14.8,2,half_space_left,3,attacking_third,False,20.48,14.8,2,half_space_left,3,attacking_third,False,False,False,,False,False,0.0095,0.6795,0.7307,True,43866,True,,,,,,,2,True,,,,True,True,,,False
7_1990,3069,130560,43866,43866,71:48.6,71:48.6,71,48,0.0,2,2,right_to_left,7,passing_option,,,20237,J. Garner,9,LDM,36079,P. Zinckernagel,15,AM,747,Nottingham,10.16,14.32,2,half_space_left,2,middle_third,False,10.16,14.32,2,half_space_left,2,middle_third,False,8_789,43866,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-96.34,4,sideway_right,False,False,1.86,1,jogging,6.56,6.59,0.04,30.46,30.46,20.3,20.3,0.0,22.04,22.04,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,,,,,,,,,,,,,,10.33,1,short,-177.34,2,backward,11.12,1,short,-167.54,2,backward,False,4,7,-3,1,behind,1,behind,10.33,10.33,20.48,14.8,2,half_space_left,3,attacking_third,False,20.48,14.8,2,half_space_left,3,attacking_third,False,True,True,True,False,False,0.0043,0.799,0.9007,True,43866,True,,,,,,,2,True,,,,True,True,,True,False
7_1991,3070,130560,43866,43866,71:48.6,71:48.6,71,48,0.0,2,2,right_to_left,7,passing_option,,,22122,S. Surridge,19,CF,36079,P. Zinckernagel,15,AM,747,Nottingham,24.79,15.77,2,half_space_left,3,attacking_third,False,24.79,15.77,2,half_space_left,3,attacking_third,False,8_789,43866,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-54.09,4,sideway_right,False,False,10.36,1,jogging,3.22,3.22,0.0,30.46,30.46,5.67,5.67,0.0,22.04,22.04,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,,,,,,,,,,,,,,4.42,1,short,12.68,1,forward,,,,,,,True,4,2,2,3,ahead,3,ahead,4.42,4.42,20.48,14.8,2,half_space_left,3,attacking_third,False,20.48,14.8,2,half_space_left,3,attacking_third,False,False,False,,True,True,0.0505,0.3598,0.9073,True,43866,True,,,,,,,2,True,,,,True,True,,,False
8_790,3071,130560,43879,43879,71:49.9,71:49.9,71,49,0.0,2,2,right_to_left,8,player_possession,,,20237,J. Garner,9,LDM,,,,,747,Nottingham,12.43,14.51,2,half_space_left,2,middle_third,False,12.43,14.51,2,half_space_left,2,middle_third,False,,,,,,1,winning,1,0,346,5,False,True,True,False,3,True,5,chaotic,5,chaotic,11,defending_transition,4,transition,5,chaotic,5,chaotic,,,,,False,False,0.0,1.77,1,forward,,,6.82,1,jogging,6.59,6.59,0.0,31.41,31.41,18.98,18.98,0.0,21.09,21.09,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-167.54,2,backward,11.12,1,short,2,unsuccessful,7_1994,,22122,S. Surridge,19,CF,26.68,12.91,2,half_space_left,3,attacking_third,False,,,,,,,,0.3693,True,0.0351,True,4,0,2,0,1,1,3,1,0,3,0,,,,,4,4,True,523,3,False,,,True,,,True,,,3,last,1,through,14.34,1,short,-6.41,1,forward,,,,,,,True,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,True,False
7_1992,3072,130560,43879,43879,71:49.9,71:49.9,71,49,0.0,2,2,right_to_left,7,passing_option,,,4581,J. Colback,3,LWB,20237,J. Garner,9,LDM,747,Nottingham,19.27,24.8,1,wide_left,3,attacking_third,False,19.27,24.8,1,wide_left,3,attacking_third,False,8_790,43879,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-175.24,2,backward,False,False,7.75,1,jogging,4.46,4.46,0.0,31.41,31.41,12.14,12.14,0.0,21.09,21.09,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,False,,,False,,,False,,,,,,,12.36,1,short,56.39,3,sideway_left,,,,,,,True,7,5,2,3,ahead,3,ahead,12.36,12.36,12.43,14.51,2,half_space_left,2,middle_third,False,12.43,14.51,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0058,0.9398,0.7462,True,43879,True,,,,,,,3,True,,,,True,True,,,False
7_1993,3073,130560,43879,43879,71:49.9,71:49.9,71,49,0.0,2,2,right_to_left,7,passing_option,,,18570,R. Yates,11,RDM,20237,J. Garner,9,LDM,747,Nottingham,7.53,-0.32,3,center,2,middle_third,False,7.53,-0.32,3,center,2,middle_third,False,8_790,43879,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,11.69,1,forward,False,False,,,,9.76,9.76,0.0,31.41,31.41,23.88,23.88,0.0,21.09,21.09,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,False,,,False,,,False,,,,,,,15.62,2,medium,-108.28,4,sideway_right,,,,,,,False,7,7,0,1,behind,1,behind,15.62,15.62,12.43,14.51,2,half_space_left,2,middle_third,False,12.43,14.51,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0053,0.9743,0.6297,True,43879,True,,,,,,,3,True,,,,True,True,,,True
7_1994,3074,130560,43879,43879,71:49.9,71:49.9,71,49,0.0,2,2,right_to_left,7,passing_option,,,22122,S. Surridge,19,CF,20237,J. Garner,9,LDM,747,Nottingham,26.68,12.91,2,half_space_left,3,attacking_third,False,26.68,12.91,2,half_space_left,3,attacking_third,False,8_790,43879,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,-66.0,4,sideway_right,False,False,10.1,1,jogging,2.53,2.53,0.0,31.41,31.41,4.73,4.73,0.0,21.09,21.09,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,False,,,True,1,through,True,1,through,3,last,1,through,14.34,1,short,-6.41,1,forward,,,,,,,True,7,2,5,3,ahead,3,ahead,14.34,14.34,12.43,14.51,2,half_space_left,2,middle_third,False,12.43,14.51,2,half_space_left,2,middle_third,False,True,False,,True,True,0.0351,0.3693,0.4839,False,43879,False,,,,,,,3,False,,,,True,True,,,False
7_1995,3075,130560,43879,43879,71:49.9,71:49.9,71,49,0.0,2,2,right_to_left,7,passing_option,,,36079,P. Zinckernagel,15,AM,20237,J. Garner,9,LDM,747,Nottingham,21.02,16.72,2,half_space_left,3,attacking_third,False,21.02,16.72,2,half_space_left,3,attacking_third,False,8_790,43879,,,,1,winning,1,0,346,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,0.0,85.0,3,sideway_left,False,False,5.76,1,jogging,2.95,2.95,0.0,31.41,31.41,10.39,10.39,0.0,21.09,21.09,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523,3,False,,,True,2,around,False,,,2,second_last,2,around,8.87,1,short,14.43,1,forward,,,,,,,True,7,4,3,3,ahead,3,ahead,8.87,8.87,12.43,14.51,2,half_space_left,2,middle_third,False,12.43,14.51,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0086,0.8872,0.7198,True,43879,True,,,,,,,3,True,,,,True,True,,,False
8_791,3076,130560,43888,43888,71:50.8,71:50.8,71,50,0.0,2,1,left_to_right,8,player_possession,,,5252,J. Hogg,14,RM,,,,,309,Huddersfield,-27.12,-9.16,3,center,1,defensive_third,False,-27.12,-9.16,3,center,1,defensive_third,False,,,,,,2,losing,0,1,347,1,True,False,False,True,3,True,4,transition,11,defending_transition,15,defending_direct,6,direct,5,chaotic,5,chaotic,,,,,False,False,0.0,146.12,2,backward,,,11.91,1,jogging,1.62,1.62,0.0,2.33,2.33,29.45,29.45,0.0,50.17,50.17,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,24580,L. O'Brien,12,LM,-16.89,-7.9,3,center,2,middle_third,False,-21.03,0.47,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,16.01,2,medium,-14.03,1,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,True,True,False
8_792,3077,130560,43911,43920,71:53.1,71:54.0,71,53,0.9,2,1,left_to_right,8,player_possession,,,24580,L. O'Brien,12,LM,,,,,309,Huddersfield,-21.03,0.47,3,center,1,defensive_third,False,-20.55,4.14,3,center,1,defensive_third,False,,,,,,2,losing,0,1,347,2,False,False,False,False,3,True,4,transition,11,defending_transition,15,defending_direct,6,direct,5,chaotic,5,chaotic,,,,,False,False,3.37,82.55,3,sideway_left,False,False,14.86,1,jogging,4.78,2.94,-1.83,0.64,1.04,21.67,21.59,-0.08,51.86,51.46,-0.4,True,True,1,pass_reception,1,pass,False,True,True,False,False,False,False,-14.03,1,forward,16.01,2,medium,1,successful,7_1998,True,18785,D. Holmes,18,LF,-2.96,14.12,2,half_space_left,2,middle_third,False,23.11,22.82,1,wide_left,3,attacking_third,False,0.4826,True,0.0093,False,4,1,2,0,1,1,2,0,0,3,1,2,3,0,2,4,4,True,343,3,False,,,True,,,True,,,3,last,2,around,20.22,2,medium,29.57,1,forward,7.24,1,short,59.01,3,sideway_left,True,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,True,False
7_1996,3078,130560,43911,43914,71:53.1,71:53.4,71,53,0.3,2,1,left_to_right,7,passing_option,,,61779,L. Colwill,4,LCB,24580,L. O'Brien,12,LM,309,Huddersfield,-33.53,5.38,3,center,1,defensive_third,False,-33.41,6.2,3,center,1,defensive_third,False,8_792,43911,,,,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,1.03,78.95,3,sideway_left,False,False,9.24,1,jogging,7.5,7.32,-0.19,0.64,0.6,34.17,34.01,-0.16,51.86,51.9,0.04,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,343,3,False,,,False,,,False,,,,,,,13.3,1,short,159.03,2,backward,,,,,,,False,7,10,-3,1,behind,1,behind,13.43,13.14,-21.03,0.47,3,center,1,defensive_third,False,-21.05,1.73,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9834,0.6926,True,43912,True,,,,,,,2,False,,,,True,True,,,False
7_1997,3079,130560,43915,43920,71:53.5,71:54.0,71,53,0.5,2,1,left_to_right,7,passing_option,,,26649,H. Toffolo,3,LWB,24580,L. O'Brien,12,LM,309,Huddersfield,-24.94,14.59,2,half_space_left,1,defensive_third,False,-23.35,15.05,2,half_space_left,1,defensive_third,False,8_792,43911,,,,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,1.26,16.14,1,forward,False,False,11.79,1,jogging,4.76,5.14,0.38,0.61,1.04,25.55,24.39,-1.16,51.89,51.46,-0.43,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,343,3,False,,,False,,,False,,,,,,,11.26,1,short,104.39,3,sideway_left,,,,,,,False,7,8,-1,1,behind,2,same_line,13.03,11.26,-21.02,2.16,3,center,1,defensive_third,False,-20.55,4.14,3,center,1,defensive_third,False,False,False,,False,False,0.0023,0.9074,0.8805,True,43920,True,,,,,,,3,True,,,,True,True,,,False
7_1998,3080,130560,43918,43920,71:53.8,71:54.0,71,53,0.2,2,1,left_to_right,7,passing_option,,,18785,D. Holmes,18,LF,24580,L. O'Brien,12,LM,309,Huddersfield,-3.37,13.51,2,half_space_left,2,middle_third,False,-2.96,14.12,2,half_space_left,2,middle_third,False,8_792,43911,1_289,1,behind,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,1.13,56.83,3,sideway_left,False,False,,,,4.54,13.59,9.05,0.78,1.04,4.15,4.0,-0.15,51.72,51.46,-0.26,False,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,343,3,False,,,True,1,through,True,2,around,3,last,2,around,20.22,2,medium,29.57,1,forward,7.24,1,short,59.01,3,sideway_left,True,7,0,7,3,ahead,3,ahead,20.16,20.22,-20.82,3.42,3,center,1,defensive_third,False,-20.55,4.14,3,center,1,defensive_third,False,True,True,True,False,True,0.0093,0.4826,0.8548,True,43920,False,,,,,,,3,True,,,,True,True,,True,True
7_1999,3081,130560,43920,43920,71:54.0,71:54.0,71,54,0.0,2,1,left_to_right,7,passing_option,,,18582,J. Rhodes,19,CF,24580,L. O'Brien,12,LM,309,Huddersfield,-6.09,-1.4,3,center,2,middle_third,False,-6.09,-1.4,3,center,2,middle_third,False,8_792,43911,,,,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,0.0,101.1,3,sideway_left,False,False,,,,7.13,7.13,0.0,1.04,1.04,7.13,7.13,0.0,51.46,51.46,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,343,3,False,,,True,1,through,False,,,2,second_last,1,through,15.48,2,medium,-20.96,1,forward,,,,,,,True,7,3,4,3,ahead,3,ahead,15.48,15.48,-20.55,4.14,3,center,1,defensive_third,False,-20.55,4.14,3,center,1,defensive_third,False,False,False,,False,False,0.0059,0.7044,0.6202,True,43920,False,,,,,,,2,True,,,,True,True,,,True
1_289,3082,130560,43921,43957,71:54.1,71:57.7,71,54,3.6,2,1,left_to_right,1,off_ball_run,1,behind,18785,D. Holmes,18,LF,24580,L. O'Brien,12,LM,309,Huddersfield,-2.71,14.48,2,half_space_left,2,middle_third,False,23.11,22.82,1,wide_left,3,attacking_third,False,8_792,43911,,,,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,27.83,17.9,1,forward,False,False,31.01,4,sprinting,4.98,13.59,8.6,1.22,21.76,3.93,-1.35,-5.28,51.28,30.74,-20.54,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,20.31,33.32,-20.37,4.45,3,center,1,defensive_third,False,-6.69,7.91,3,center,2,middle_third,False,True,True,True,False,True,0.0093,0.4826,0.8548,True,,False,0,False,False,True,True,True,,,0,3,3,True,True,,True,
1_290,3083,130560,43921,44009,71:54.1,72:02.9,71,54,8.8,2,1,left_to_right,1,off_ball_run,3,cross_receiver,26649,H. Toffolo,3,LWB,18785,D. Holmes,18,LF,309,Huddersfield,-22.95,15.1,2,half_space_left,1,defensive_third,False,36.65,0.23,3,center,3,attacking_third,True,8_793,43957,,,,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,66.99,-14.01,1,forward,False,False,,,,5.24,1.97,-3.27,1.22,46.87,24.17,10.22,-13.95,51.28,5.63,-45.65,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,1,behind,20.25,16.94,-2.71,14.48,2,half_space_left,2,middle_third,False,46.79,13.8,2,half_space_left,3,attacking_third,True,True,True,False,True,True,0.0737,0.4073,0.7139,True,,False,1,False,,,,False,,,6,8,2,True,True,,True,
1_291,3084,130560,43936,44001,71:55.6,72:02.1,71,55,6.5,2,1,left_to_right,1,off_ball_run,3,cross_receiver,18582,J. Rhodes,19,CF,18785,D. Holmes,18,LF,309,Huddersfield,-2.62,2.28,3,center,2,middle_third,False,42.42,-4.75,3,center,3,attacking_third,True,8_793,43957,,,,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,45.47,-8.87,1,forward,False,False,25.34,4,sprinting,6.86,1.83,-5.03,6.97,46.55,9.59,4.13,-5.46,45.53,5.95,-39.58,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,1,behind,18.91,19.84,5.4,19.41,2,half_space_left,2,middle_third,False,47.08,14.53,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.1267,0.5706,0.8808,True,,True,1,False,,,,False,,,4,3,-1,True,True,,,
8_793,3085,130560,43957,43991,71:57.7,72:01.1,71,57,3.4,2,1,left_to_right,8,player_possession,,,18785,D. Holmes,18,LF,,,,,309,Huddersfield,23.11,22.82,1,wide_left,3,attacking_third,False,44.95,14.57,2,half_space_left,3,attacking_third,True,,,,,,2,losing,0,1,347,3,False,True,True,False,3,True,4,transition,11,defending_transition,15,defending_direct,6,direct,5,chaotic,5,chaotic,,,4,free_kick_against,False,False,23.59,-20.69,1,forward,False,False,24.89,3,hsr,13.59,2.33,-11.26,21.76,44.27,-1.35,-0.68,0.67,30.74,8.23,-22.51,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,59.01,3,sideway_left,7.24,1,short,1,successful,7_2001,False,26649,H. Toffolo,3,LWB,27.79,11.99,2,half_space_left,3,attacking_third,False,36.65,0.23,3,center,3,attacking_third,True,0.4073,True,0.0737,True,2,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,False,,,,,,,,,,,,,,,,17.35,2,medium,-171.45,2,backward,19.09,2,medium,-174.56,2,backward,False,0,6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,True,True,True,True,False
7_2000,3086,130560,43961,43991,71:58.1,72:01.1,71,58,3.0,2,1,left_to_right,7,passing_option,,,18582,J. Rhodes,19,CF,18785,D. Holmes,18,LF,309,Huddersfield,12.69,1.54,3,center,2,middle_third,False,35.77,-4.18,3,center,3,attacking_third,False,8_793,43957,1_291,3,cross_receiver,2,losing,0,1,347,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,23.86,-13.92,1,forward,False,False,28.59,4,sprinting,2.58,2.67,0.1,24.72,44.27,12.03,8.5,-3.53,27.78,8.23,-19.55,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,20.88,2,medium,-116.09,4,sideway_right,,,,,,,False,0,4,-4,1,behind,1,behind,25.07,20.88,26.49,22.47,1,wide_left,3,attacking_third,False,44.95,14.57,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.1267,0.5706,0.8808,True,43991,True,,,,,,,1,True,,,,True,True,,,False
